count	term
1	새우머리
1	고춧잎 데친 것
1	시판 어묵
1	마늘쫑 기호에맞게
1	깻잎장아찌 국물
1	짜투리채소 파프리카
1	월남쌈소스피쉬소스
1	흙애서 백미
1	밀가루풀찹쌀풀
1	소면 500원짜리동전크기가1인분
1	떡국떡 넉넉히
1	곰탕육수
1	굵은 소금 고봉으로
1	청량고추 큰것
1	콩나물 우린물
1	멸치 다시마 티백
1	애호박 채썬거
1	해놓은 밥
1	쌈장 듬뿍
1	배갈은것
1	다진레몬필 절임
1	다진 레몬제스트 껍질
1	레몬시럽
1	장식용레몬필
1	생강 마늘과같은양
1	쌀소면
1	쪽파 대략
1	황설탕 80g만 사용
1	트리몰린 물엿으로 대체가능
1	오미자즙
1	오미자 크게
1	채소와고기 기호에맞게
1	표고버섯밑동 한주먹
1	다시마 가루 작은반숟갈
1	통마늘 한주먹
1	돼지고기 1밥그릇
1	봄 냉이
1	사태 한우
1	붉은 색 파프리카
1	당근 소자
1	양배추 중자
1	큐원 홈메이드 츄러스 만들기
1	파토라파스타면
1	소고기국거리 용
1	토막갈치
1	간당
1	생강 이나 가루
1	나이를거꾸로먹는떡국
1	칠갑농산 김치만두
1	무 대짜
1	만능간장 그냥간장대체가능
1	노각늙은오이
1	우삼겹 2.5국그릇
1	시판용돼지갈비양념장
1	시판용매운갈비양념장
1	두부 1팩
1	향기송이버섯
1	미나리 데친것 1대접
1	다발무
1	청갓
1	부산사각 어묵
1	건취나물 말린상태의 무게
1	멸치다시마육수생수
1	옥수수기름
1	생강꿀절임
1	백명란젓
1	소금 나물삶을때
1	떡볶이떡 450g
1	맛짬뽕
1	고구마 중간
1	물 300g
1	화이트커버춰
1	토핑용 피칸
1	생 오리고기 가슴살
1	디벨라 토마토퓨레 루스티카
1	불린도라지생도라지
1	우유 면이 잠길
1	참치참치마요
1	통조림햄햄구이
1	크러쉬드 레드페퍼 홀
1	찰보리 부침가루
1	통조림햄 베이컨로스팜 작은캔
1	3배식초
1	시판 카스테라
1	막국수사리
1	멸치 육수 200ml기준
1	김장김치 묵은지
1	장식용구슬아라잔
1	가쓰오간장
1	삻은 계란
1	열무국수
1	국산 유부 초밥
1	국산콩 두부
1	기름현미유
1	레드페퍼 생략가능
1	블루베리파우더
1	소금 or멸치액젓
1	생강즙 기호에따라
1	아욱 1봉지
1	소금 세척용
1	햄종류 양껏
1	게맛살 양껏
1	우리밀반죽
1	시나몬가루 선택재료
1	우동 사리면
1	유부 무양념
1	가다랑어포가쓰오브시
1	정종 청하나소주가능
1	오리고기 or오리로스
1	묵은지익은김치
1	디포리 선택
1	들기름올리브유
1	누들 떡볶이떡
1	양배추 1/4등분
1	납작오뎅
1	매실 효소
1	감자만두
1	체다치즈 슬라이스
1	우엉 손질 후
1	구운 적양파
1	구운마늘후레이크
1	김치국물 + 신김치 1그릇
1	도라지오이무침
1	망고수박
1	고추꼭지
1	까나리액젓 1/2~
1	쥐포 25미
1	청양 건고추
1	알 마늘
1	데친 미나리 크게
1	대추씨 우린물
1	카스터드 빵
1	썬 양배추
1	샌드위치용 햄베이컨
1	밥 약 250g
1	설탕 밑간용
1	물 소스용
1	오뎅다시
1	레몬즙레몬주스
1	식초레몬즙
1	밀가루 1인분
1	시래기무청 1덩어리
1	검은콩두부
1	도라지배즙
1	스파게티면 1인분
1	참치캔 한 캔
1	밥 한 그릇
1	물 냄비에잠기도록
1	마늘 큰크기 다져서
1	메이플시럼
1	김치 송송 썬것
1	고추장 1.5소주잔
1	고추기름 1소주잔
1	매실청 1/2소주잔
1	콩나물삶은 육수
1	돼지족발미니족발
1	파녹색부분만
1	귤 원하는
1	혼다시 약 1/3 작은술 이하 소량
1	브로컬리 100g
1	명란젓 2 큰 술
1	도자기 머그컵
1	고추잎 삶아서 1덩어리
1	손질 낙지 3마리
1	갈은 건새우
1	냉동 절단 꽃게
1	대파 어슷썬 것
1	새우 가루
1	치즈 약간
1	시판용유부초밥
1	비비고교자만두
1	옛날잡채
1	느타리버섯 1바구니
1	유부초밥 2인세트
1	취나물 한봉지
1	배추김치 썰은 것
1	익은 김치 200ml
1	홀그레인 허니머스터드
1	마늘 채썬 마늘
1	자른 부추
1	백종원 만능 짜장소스
1	표고버섯천연조미료육수
1	각종버섯 원하는
1	양념 소고기
1	자반 김
1	양조 간장 진
1	​쥬키니 호박 400g
1	보리 굴비
1	캔골벵이
1	오징어채홍진미
1	풋고추 청양고추
1	재래식 고추장
1	먹다남은부추
1	스리라차마요
1	스팸 작은통
1	곤드레 삶은 것
1	불고기살라미썰어놓은것
1	찬 밥 2그릇
1	맑은 청 간장
1	다시마 5cm*5cm
1	빠네냉동생지
1	페투치네면
1	다양한버섯
1	레드벨벳믹스
1	바닐라에센스 1방울
1	대파 한주먹
1	무우 기호에맞게
1	당면 기호에맞게
1	소금 밑간할
1	후추 밑간할
1	식초쌀식초
1	시라챠소스
1	얼그레이 티백 4g
1	샤브샤브용 소고기 취향껏 200g
1	다시마 무 육수
1	막걸리식초
1	100% 통밀가루
1	식용유 기호에맞게
1	자숙 연근
1	햄 소시지
1	마라샹궈 소스
1	멸치무육수
1	마늘 편썰은것
1	조미김 전장
1	다시마 5*5 사이즈
1	소고기 1/2밥그릇
1	무 공기밥 1그릇
1	생알땅콩 200g
1	쫑쫑 썬 김치
1	삶은달걀 선택
1	채썬오이 선택 or배
1	남은 족발 小기준
1	장식용 생바질
1	파르미지아노레지아노
1	생연어 회까지 만들 양
1	보리순
1	조금
1	데친 우거지 가볍게
1	마카롱 믹스
1	햄 통조림
1	다진파쪽파
1	쌀 1국그릇
1	초코아이스바
1	백설 만능요리 마늘생강기름
1	백설 바삭한 요리유
1	백설 남해 굴소스
1	백설 만능요리 파기름
1	냉동만두 큰것
1	작은 건고추
1	어린 시금치 잎
1	볶은 은행 있으면
1	시판갈비양념
1	무짱아찌
1	얇게 썰은 대파
1	다진마늘 밥
1	일자콩나물
1	깻잎 큰거 4장도 가능
1	닭 순살
1	깐메추리알 55알
1	자투리 대파
1	된장 봉긋하게
1	큰두부 600g
1	맛살 작은거
1	갖가지 해산물들 기호에맞게
1	고추가루 생략 가능
1	작은사이즈 고구마
1	소금 데치기용
1	무 1.5Kg 동치미무는 두개
1	배 절인배추
1	묽은찹쌀풀
1	식용유 춘장 튀겼던 기름사용
1	돼지찜갈비
1	쯔유 국간장대체가능
1	쌀 튀밥
1	콩 서리태튀밥
1	생강가루 1/
1	통들깨 있다면 사용
1	남은잡채당면 1대접
1	육수 1대접
1	말린표고버섯 생략가능
1	전분 감자전분옥수수전분 다 가능
1	숙성시킨수제비반죽
1	건고추태국고추
1	쥐포 큰 것
1	돼지감자가루
1	호랑이콩
1	황설탕 or흑설탕
1	피칸테
1	두부 330g
1	기장 미역
1	신김치 453g
1	생물고등어 178g 1/2미
1	감자 363g
1	양파 105g
1	대파 80g
1	다시마 197* 272
1	말리표고버섯
1	여주 100g
1	어묵 동그란것
1	얼갈이 400g
1	묵은 총각 김치 양손
1	양파 90g
1	설탕 11g
1	설탕 올리고당과 같이 써도 됩니다
1	쯔유 대체가능
1	소고기 만원어치
1	알배추 남아요
1	팽버섯 1묶음
1	비법양념
1	꿀 스푼
1	올리고당 스푼
1	다진마늘 스푼
1	달걀 토핑
1	달걀 패티용
1	데미그라스 소스
1	토마토속싸먹는훈제오리
1	부산 어묵 큰 거
1	물 400ml컵X 5
1	완숙 토마토대
1	돼지고기 찌개용으로 준비
1	송송 썬 배추김치
1	들기름 마지막
1	우동면칼국수면
1	냉면무
1	열무김치 생략가능
1	오이무침
1	대추우린물
1	유기흑설탕
1	초코칩쿠키믹스
1	다시마 면
1	당근 한도막
1	호박 한도막
1	멸치 2줌
1	무 한도막
1	다시마 3x4 cm
1	된장 살짝만
1	생닭 850g
1	약재
1	계란 10~15구
1	치킨 다리살
1	달걀 튀김옷
1	양상추 1접시
1	무우 390g
1	대파 10Cm x
1	딸기 소~중 사이즈
1	고추 장식용
1	무염버터 틀 코팅용
1	달걀 상온보관
1	고등어 300g
1	무 지름15cm 두께 3cm
1	대파 푸른부분10cm
1	밥 2공기
1	양파 50~60g
1	단무지 2줄
1	피망 1개
1	고추장 1스푼
1	굴소스 7g
1	참기름 1스푼
1	건조 허브스파게티 시즈닝
1	자른 북어
1	시판 국간장
1	단촛물소스
1	마른멸치 중간사이즈
1	토마토스파게티소스 1병
1	계피가루 취향껏
1	찹쌀가루 방앗간에서 빻은것
1	따뜻한 물 반죽상태에따라다름
1	카스테라 시판용
1	피스타치오분태
1	북어채황태채
1	디츠비엔나
1	미니청피망
1	대파썬것 백세주잔 기준 1소주잔
1	까나리액젓 약 10ml 1/2잔
1	먹다 남은 광어회
1	튀김옷 달걀
1	소금 굴씻을
1	말린 고구마줄기 삶아 놓은것
1	미역 잘게 썬
1	대파 5뼘
1	산간장
1	통조림과일
1	덧뿌릴 설탕
1	럼 없으면 생략
1	땅콩분태 or잣가루
1	썰어놓은 시래기 2대접
1	건크랜베리 생략가능
1	부침용 오일
1	무우 50cm
1	무쇠솥
1	백태 콩
1	어묵 4인분
1	비엔나소시지 15개
1	방풍나물 크게 1줌
1	달걀 반죽용
1	달걀 국물용
1	다시마토막
1	소금 반죽용
1	소금 육수용
1	조리용뒤집개
1	청포묵 or동부묵
1	한돈 돼지고기 불고기용
1	고추가루 물들일때 쓸
1	청경채 큰거
1	무 20cm크기정도의 무
1	드라이 화이트 와인
1	치킨스톡액체
1	다진파 1뼘
1	무청시래기 삶은거
1	쫄면 시판용
1	염장청꼬시래기
1	훈제 오리 슬라이스
1	닐라 익스트랙
1	토마토홀 400g
1	발효겨자
1	닭고기 살코기 찢은 것
1	멸치육수 우리는양
1	마른 톳
1	비트 잎
1	생강청매실청
1	백설알룰로스설탕
1	가지 큰 것 200g
1	백년초 가루
1	도토리
1	들기름 1비율
1	식용유 1비율
1	흰채소군 양파
1	녹색채소군 시금치
1	청피망등
1	붉은채소군 토마토
1	적양배추등
1	노란채소군 파프리카등
1	육류군 햄
1	베이컨등
1	치즈 아무종류나 생략가능
1	허브 or파슬리
1	오징어채 1봉지
1	다진 새송이버섯
1	다시마육수 팩
1	우유 닭비린내제거용
1	돈민찌
1	꽃게육수
1	우동사리 200g
1	파 15cm
1	알타리 김치
1	돼지 감자전분가루
1	소금 무 절일 때
1	케이크시트 2호
1	딸기 알 굵은 것으로 사용
1	카페시럽
1	메주콩 원하는
1	물 메주콩의 3배
1	채썬오이
1	아보카도 오일 식용유
1	당근 색내기용
1	설탕 비정제유기농설탕
1	깨 갈은것
1	취나물 데쳐서
1	액젓까나리
1	찬 밥 1/2~
1	스파게티면 100원 동전크기
1	표고버섯 육수
1	캡사이신 가루
1	파래 3묶음
1	양파절임간장 간장 1t
1	국수 중면 먹을
1	생톳 1국그릇
1	달래 1/3묶음
1	참기름 각자
1	당귀 생략가능
1	까나리
1	새송시버섯
1	물 8C
1	두부 90g
1	쫑쫑 썰은 대파
1	외 간장
1	돼지고기 살코기로
1	렌틸콩 1/2머그컵
1	아이스잔
1	방앗간용찹쌀가루
1	굴림용설탕
1	핫케이크
1	물 2/
1	블루베리 생략가능
1	반건조 참 가자미
1	닭안심 300g
1	물 물의양은 카레의 종류에 따라 조금 다름
1	양상추 4~5잎
1	콩나물 600g
1	육수 2+
1	바닥시트 레이디핑거
1	데코용 애플민트
1	흰색 머랭쿠키
1	양파당
1	육수 닭육수
1	기타허브재료
1	절단 게
1	가자미 1마리
1	썰어둔 무
1	노란무
1	물 저는 가지 1개 기준으로 만들어 봤
1	멸치 15개
1	홍파프리카 꼬다리
1	청파프리카 꼬다리
1	노란파프리카 꼬다리
1	은행 선택
1	간 생강 엄지손가락
1	해물육수 티백 끓인것
1	소고기 미카엘-불고기용 돼지고기 사용
1	병뚜껑
1	깡통 햄 작은거
1	밥 수북히
1	오징어다리 20개
1	오이 1개
1	멸치 1그릇
1	국수면 500원 동전 크기 3번
1	파래 3덩어리
1	닭가슴살샐러드
1	노란 소시지
1	소고기육회부위
1	황태 북어채
1	멸치까나리 액젓
1	멀티소스
1	버본 위스키
1	미니 송이버섯
1	함흥냉면
1	국간강
1	작은크키 피망
1	올리브유 필요
1	라면 수프
1	소고기밑간 참기름
1	소고기밑간 다진마늘
1	소고기밑간 생강술
1	소고기밑간 매실액
1	소고기밑간 소금
1	손질한달래
1	대파 다진것2큰술
1	우유 생크림과 우유 반반해도 좋아요
1	동원닭가슴살캔 1캔
1	어간장 까나리액젓
1	익은열무김치
1	튀김가루 1+
1	오차즈케후리가케
1	시판유부초밥재료
1	허브솔티
1	초고추장 or초간장
1	깻잎순 1묶음
1	배추 1사발
1	실한천 물에 불려 사용함
1	산머루청
1	밀가루 주꾸미손질용
1	참치액 1/
1	삼계탕재료
1	제일제면소 칼국수면
1	백설고소한참기름
1	다담바지락 순두부 봉
1	PENNE 파스타면
1	이탈리안소시지
1	고춧가루 Crushed.Red.Pepper
1	바질페스토 올리브오일대체
1	후추 기호에따라넣기
1	육수 2대접
1	작은 비트 200g
1	무 나박 썰기 1그릇
1	메추리알 삶은거
1	넙적 닭다리살 닭갈비용
1	간장찜닭용장
1	매운갈비 양념장
1	유자차
1	로즈마리허브 3잎
1	봄동 속잎
1	백종원만능간장
1	잘익은 갓김치 크게
1	불려줄 물
1	고구마 갈아줄 물
1	호두 or밤
1	복분자 백년초가루가능
1	부세조기
1	크기가 큰 냉동 새우
1	청양 고추 가루
1	생강 청
1	냉이 데친
1	소주 70ml
1	후추 톡톡톡톡 4번
1	쇠고기 등심국거리용
1	핸드볼
1	비앤나 소세지
1	오레가노 없으면 안넣어도됨
1	닭고기 안심
1	물 쌀뜨물
1	식용유+참기름
1	어묵 먹고싶은
1	까나리액젓 많이 익었으면 생략
1	육수에넣었던다시마
1	다진캐슈넛
1	카롤라유
1	흙애서 현미&약콩
1	볶은 견과류
1	쌀 뻥튀기
1	카카오 파우더
1	계핏가루&오일
1	굵게 다진 양파
1	납작 썬 양배추
1	레몬제스트 레몬
1	레몬즙 레몬 1/2개
1	그레이터
1	멸치육수멸치
1	표고버섯 맹물써도 됨
1	설탕 김치의 신정도 따라서
1	집된장 시판된장 1큰술
1	시금치 페스토
1	머위대 크게
1	국간장 1술
1	호박 채
1	표고버섯 편
1	양송이 편
1	죽순 편
1	청양고추 송송 썰어
1	취나물장아찌
1	안심크랩
1	크레송
1	검은깨 큰술
1	풀국
1	불린찹쌀 400g
1	칼국수 275g
1	청량고추 작은것
1	굵은멸치 1팩
1	파스타면 파르팔레 사용
1	소금 면수 용
1	크림 생크림
1	휘핑크림_무가당
1	페투치네파스타면
1	잔멸치 작은공기
1	피스타치오 등 견과류
1	콩비지 2국그릇
1	꼬막 깐거
1	어맆잎
1	설탕 사과양의
1	소금집간장
1	가운데 구멍뚫린 어묵
1	특란
1	오레오오즈
1	중간무
1	홍피망 작은것
1	회 곤약
1	차이브
1	설탕 1/4~
1	고구마小
1	크래미 맛살 2개
1	소면진공숙성
1	페퍼 시즈닝
1	멸치갈은거
1	자숙소라
1	조기 큰것
1	중면 500원크기 2번
1	삶을물 면의 2배
1	봄동 1포기
1	행운의문구적은종이
1	알배추 먹을
1	냉동 큐브형 아보카도 6큐브
1	버터 팬에 바르는용도
1	양파우려낸물
1	물열
1	들기름 계란 1개 당 들기름 1/2숟갈
1	대파 손가락중지 길이
1	쌀뜬물 2국그릇
1	배 껍질 벗긴
1	아라비따소스
1	간 마늘 2+
1	로즈메리 가루 1+
1	원통어묵
1	오이 통오이
1	된장 땡초된장 선택재료
1	땡초 다진것
1	인스턴트사골곰탕 500G
1	게장 양념
1	무 김치
1	진목이버섯
1	냉동 생선살 1포
1	튀김가루 3소주잔
1	맥주 4.5소주잔
1	아귀 중자크기
1	찜용 콩나물 작은거 두 봉지
1	만득이
1	돼지고기 사태살
1	양파 큰거 얇게 슬라이스
1	감자 중간크기 얇게 슬라이스
1	쑥갓 간장
1	진간장 8큰술
1	물 종이컵1.5컵
1	통조림 콩
1	체다치즈 간 것
1	김자반 대체가능
1	홍고추 송송 썬 것
1	대파 어슷 썬 것
1	불린건표고버섯
1	맛간장 없으면 양조간장:설탕비율 2: 1
1	버터나 식물성 오일
1	가자미 소금간 된것
1	동치미 무우 중
1	대파 생략가능 1뼘
1	천일념
1	토마토 국물
1	무청우거지
1	소주 3술
1	꿀 마늘청 1술
1	김치콩나물국
1	마늘 +α
1	천연조미료육수 or멸치육수
1	돼지고기 불고기​
1	매실액 물엿으로 대체가능
1	엔젤헤어 면
1	까나리액젓 1+
1	깻잎 다다익선
1	무 0.5cm 통썰기한
1	냉동새우 100g
1	방울토마토 토마토 2개
1	파프리카 고명
1	손질한 열무
1	무우小
1	불린 콩물
1	광어필렛 180g
1	쌀 150g
1	대파 30g
1	대파나양파
1	검은 찹쌀
1	작은크기 마늘
1	슬라이스한 레몬
1	토마토소스파스타소스
1	여기에 신의 한수인 청양고추
1	단호박 찐것
1	포고버섯
1	당근 채썬 것
1	매실청 취향껏
1	오징어 몸통만 사용
1	마른 오징어 다리
1	배추 잎 어른 손바닥 크기
1	버터 반죽
1	필링우유
1	요거트마요네즈
1	황귀
1	다진 적양배추
1	식초 2+
1	통후추 후추가루 가능 3바퀴
1	돼지고기 1.5종이컵 잡채용 뒷다리살 가능
1	마늘 10g
1	식용유 24g
1	고운고추가루 14g
1	케찹 20g
1	매운 카레가루 16g
1	마늘대
1	냉이 데친 것
1	체리청
1	볶은 쥐포
1	소면 100원 동전크기
1	이금기 훠궈 마라탕소스
1	스테인레스믹싱볼
1	사각글라스락
1	훈제오리 큰거
1	찹쌀가루 200CC
1	물 3400CC
1	면국수
1	사이푼국수
1	다진마늘 1ts
1	다진 타이고추
1	물 곰솥기준 가득
1	요리수 or미림
1	어린잎채소+샐러드드레싱
1	고추가루 저는 생략 했음
1	한우 설도
1	간장 찻잔기준
1	물 간장의 3배!
1	진젓
1	천연조미료 멸치+새우+표고가루
1	매콤 고추장
1	청주 등
1	커피알
1	피타 브레드
1	갈치 1마리
1	고추기름 식용유+고춧가루
1	스프레이 휘핑크림
1	시판 왕교자만두
1	​당면
1	쇠고기 1줌 국거리
1	물찬물
1	굴소스 듬쁙
1	시래기 1뭉치
1	​ 감자
1	멸치 달걀
1	트러플소스
1	시금치소
1	봄동 겉잎
1	오이 작은거는1.5개
1	라퀴진 롱 에센뽀득
1	볶은당근 중간크기 1개 분량
1	물 1000cc
1	곰피
1	만두 대략 200g
1	쭈꾸미 8마리
1	청색 청양고추
1	홍색 청양고추
1	벌교새꼬막
1	부침가루 작은국자로 3번
1	쌀가루or전분가루
1	​된장
1	조선파
1	무 1덩어리
1	약재파우치
1	팬케익가루
1	설탕시럽
1	닭 윗봉 날개
1	라면 일인분에
1	시판 키위드레싱
1	양배추 반통
1	계란 특란
1	감자 특크기 1.5kg
1	파프리카 3개
1	청오이 1개
1	뚜레쥬르 식빵
1	남양떠먹는 요구루트 85g
1	소금 감자삶을때
1	설탕 감자삶을때
1	양배추 소금
1	양배추 설탕
1	오이 소금
1	파프리카 소금
1	소양지
1	닭 근위 500g
1	소주 데칠때
1	마늘 저민거 생략가능
1	육수다시마
1	무우 작은것
1	생강 작은크기
1	호두 선택
1	곶감 선택
1	매운고추 풋고추
1	랍스터 게살
1	일본 계란 간장
1	설탕 절임용
1	올리고당 무김치용
1	올리고당 오징어무침용
1	바베큐립용 등갈비
1	와플팬
1	애송이버섯
1	청고추 선택
1	육수 멸치 다시마 파뿌리
1	비트 김밥단무지대신
1	건조 다시마 10cm
1	녹차잎
1	수제조미료
1	망고 =냉동 망고1.5컵
1	감자 계란크기
1	지퍼 팩
1	모둠버섯 원하는
1	소주 1/5병
1	마요네즈청양고추맛
1	한우 양지머리
1	연근 중간크기
1	피클스파이스
1	시판 소갈비찜양념장
1	생강물
1	청 사과
1	키위소스
1	안심 스테이크
1	조기 중간크기
1	김치 잘게 썬 1밥그릇
1	우유 소주
1	물 소주
1	푹익은 김치
1	코코넛분말
1	사이다 캔
1	밀가루:튀김가루 일대일비율
1	우엉 생략가능
1	농심후루룩메밀소바
1	쌈무 다진무
1	다시마 멸치
1	꼬막 캔
1	실란트로 1묶음
1	게세마리 액젓
1	매운고추 다진것
1	사이다 묽기 원하는
1	당근자른것
1	소면 생략가능
1	식빵 가장자리
1	황태채 15g
1	대패삼겹살 두루치기
1	유기릇세트
1	질금 티백
1	빨간파프리카 토핑용
1	쌀 1인분
1	당근 즙
1	비트 즙
1	케이준가루
1	무절임용 물
1	요구르트 1병
1	설탕 이나 매실엑기스
1	당근 5cm 길이
1	멸치액젓 3술
1	우엉간장
1	올리고당 1/2병
1	바다소금
1	주
1	연근 800g
1	불린 쌀국수
1	치자그린색소
1	파프리카주황색소
1	찹쌀반죽
1	소금물 2그릇
1	카라멜잼
1	오이 8cm길이
1	다시마 육수 물ok
1	홍차 약간 진하게 내린것
1	다시마 5* 3
1	매실청 선택
1	케일 작을때는 60장
1	양파 클때는 2/3개
1	키위즙
1	날 콩가루
1	시판 무지방 오리엔탈 샐러드 드레싱
1	차가운 생수 얼음포함
1	달걀 찐것
1	볶음탕용 닭 1kg
1	샐러리 20cm
1	토마토 스파게티 소스 600ml
1	땡초 생략 가능
1	꽁치통조림 1캔
1	조리스푼
1	참외 큰것
1	쑥갓 냉장고에있는채소
1	파 30g
1	물 두부통 기준
1	갈치중
1	물 720ml
1	콩 삶은 물
1	소금 or다시다
1	연근 마트용 1묶음
1	바닐라빈 2~3방울
1	오이노
1	효소
1	효소 김붙임용
1	요구르트 1/2병
1	찹쌀가루 모찌코가루
1	중국 당면 10가닥
1	불닭까르보 소스
1	크림파스타 소스
1	조선호박 무
1	풋 호박
1	닭가슴살 통조림 210g
1	슬라이스 오이 피클
1	다진 돼지고기 1컵
1	부추 1/
1	도넛믹스가루
1	인삼잔뿌리
1	통조림 골뱅이 1캔
1	새싹채소 듬뿍
1	부드러운 두부 찌개용
1	붉은 파프리카
1	복분자 청
1	복숭아천도복숭아 과육
1	돼지고기 삶아낸 육수
1	왕쥐포
1	순두부 200g
1	소금 +0.4큰술
1	바질파우더
1	대파 한토막
1	다시마멸치티백
1	쪽파 기호에맞게
1	가지 큰거
1	죽순통조림
1	꽃빵화권
1	녹말가루물녹말
1	상추 5~6잎
1	얼갈이배추 속대
1	갓지은 찹쌀밥
1	야채육수 더 필요할 수 있음
1	닭봉 500g
1	명태채
1	반건조 코다리
1	계란 약 3개
1	송송 썬 파 200ml
1	샐러드용 채소 로메인 상추
1	뉴그린
1	고수 생략가능
1	고추씨 매콤한맛을원하실경우
1	올리브유 퓨어
1	통마늘 편
1	올리브유 삶은면에 사용
1	돼지고기 수육용 앞다리살 사용했어요
1	30분 불린 쌀
1	배추잎 작은사이즈
1	자멸치
1	간장 멸치의 간에따라 달라짐
1	까르보나라 소스
1	라면 사리 2인분
1	아마씨오일
1	닭가슴살매직반죽
1	멸치다시마 육수팩
1	파 잎부분
1	잘 익음 김치
1	삶은 문어 250g 1접시
1	바비큐 소스
1	가쓰오국물
1	도토리묵 손바닥
1	기타 야채
1	짠두부
1	김 작은거
1	체리 먹을
1	오뎅 마음대로
1	후추 생략가능 기호에맞게
1	새우껍질
1	김치 썬 것 1대접
1	콩 종류는 자유롭게
1	견과류 옵션
1	새우젓 국물만
1	냉면 무
1	튀김기름 넉넉하게
1	신김치 줄기
1	간 통깨
1	튀김 먹고싶은
1	미림 청주
1	청양고추 1조각~1개
1	계핏가루 조절가능
1	슬라이스치즈 or피자치즈
1	사과 480g
1	통밀빵
1	버섯 버섯볶음
1	토스트기
1	샐러리잎사귀부분
1	중화풍마파두부소스
1	다시마육수 4대접
1	굵은소금 1/2술
1	매실청 1술
1	열무물김치 냉면기 1그릇
1	팽이버섯소
1	연어 구이용
1	대구 스테이크용
1	피클용기
1	손질한 오징어 200g
1	큰고구마
1	골든커리
1	돈육안심
1	메밀 부침가루밀가루 부침가루
1	바질 있는 경우
1	타임 있는 경우
1	대파나 깻잎
1	치즈떡 아무떡가능
1	약고추장 듬뿍
1	애호박 5센티
1	토란대나물
1	자몽소주 2소주잔
1	토닉 2병 x 장미토닉이 없음 일반토닉가능
1	얼음 탁구공 만한 각얼음 큰거
1	작은거 6개
1	칵테일용 빨대
1	칵테일용수저
1	꽃게 원하는
1	대하 원하는
1	무가당 플레인요구르트
1	양파 썰어서
1	찐 호박고구마
1	파프리카 다진 것
1	적양파 다진 것
1	적양배추 다진 것
1	양배추 다진 것
1	닭다리 살 작은 것 250g
1	다시마 15x 15
1	소고기 아주얇게
1	불고기감 홍두께살
1	사골육수물
1	아욱꼭짠거
1	대멸
1	밀가루 중력분 2cups 이나 박력분
1	사과대
1	헤비휘핑크림생크림
1	바닐라에센스 1Tsp
1	파우더슈거 2Tsp
1	젤라틴가루무맛
1	칼루아 생략가능 3~4방울
1	푸주
1	소고기 200g
1	나박썬 무우 3센티두께종이컵으로2컵
1	요리에센스연두
1	베이컨 식빵길이
1	스파게티 160g
1	양송이버섯 아무버섯이나 상관없어요
1	다시마 손바닥만한 거
1	다진파 1+
1	버터 취향껏
1	돼지고기 삼겹살 덩어리
1	리얼연어롤게살
1	꽈리고추 간장
1	물 3200cc
1	설탕 200g
1	간장 500cc
1	물엿 200cc
1	다진 파 고명용
1	바질 6~7잎
1	무친 시금치
1	카레가루 3~4인용
1	오징어 小
1	​키위
1	견과류호도 호박씨 아몬드 아마씨
1	올리브유 샹략가능
1	느타리버섯백선 순정 곤지7호
1	청양 청고추
1	삶은 고사리 약2.5줌
1	명란젓 2개
1	해바리기씨
1	진간장 1숟가락은 삶을 때 사용
1	홀그레인 디종 머스터드
1	춘장 시판용춘장
1	홀래디쉬 머스터드
1	코리앤더
1	투메릭
1	무 약1/2개
1	설탕 200ml
1	식초 200ml
1	구운김 조미 선택
1	실파 썬 것
1	조리용스파츌라
1	구운 진미채
1	샤브샤브국물
1	고등어 구이용
1	쌀뜨물 비린 맛 제거용
1	곤드레나물 말린것 기준
1	소독용 식초
1	타바스코 5방울
1	시판용 돈까스 소스
1	삭힌 깻잎 절반 체에 받쳐서 소금기 제거후 무게
1	슈가파우더 많이
1	식초 스푼
1	등갈비 1kg
1	물파래 250g
1	통감자소
1	고춧가루 매운것
1	치킨 참치
1	꽃상추 200g
1	파이렉스계량컵
1	대하 1Kg
1	고춧가루 2/3+
1	사과채
1	아가베시럽꿀
1	양파요리당
1	돼지불고기
1	돼지고기 머릿고기
1	통 고추
1	새우젓맑은국물
1	멸치육수 한알
1	토마토 작은것
1	어니언크림드레싱
1	​닭가슴살캔
1	부침가루 200g
1	염장해파리
1	노랑 각각 1개
1	오뚜기 겨자냉채소스
1	버섯 목이버섯 표고버섯 느타리등
1	볶음 조림용 간장
1	로메인초록잎
1	라디치오보라색잎
1	케이준스파이스
1	시럽 설탕+생수
1	밥 갓 지은 밥
1	깨 8번정도 털기
1	잘익은 배추김치 1/2등분
1	밀싹 파우더
1	훈제 햄
1	우유 무지방×
1	마 작은
1	식용유 1번
1	묵은지 총각김치
1	허브솔트 고기 밑간용
1	믹서기PN핸드블랜더
1	다진마을
1	아라비아타 토마토소스
1	그라나파다노분말
1	비비고도톰동그랑땡
1	부추정구지
1	올리브류
1	조림밤국 물
1	조림밤
1	색소 생략가능
1	꿀생강 물엿으로 대체가능
1	스팸통조림햄
1	다진 돼지고기 + 다진소고기
1	내장
1	비지가루
1	바질씨드
1	배춧잎 작은거
1	국간장 + 진간장
1	쪽파 파
1	리코타치즈 선택재료
1	애플민트 잎
1	식용색소 생략 가능
1	빼빼로 스틱
1	딸기 초콜릿
1	소고기샤브샤브 차돌박이
1	메밀국수 면
1	김 취향껏
1	무 1cm두께 통으로 사용
1	치즈 김밥용
1	김장김치 32잎
1	고들빼기
1	전 종류별
